sample_id,n_arms,arms,in_ra_ft,in_paper_ge2,in_paper_ge3,in_all_ge3,direction,interesting
272,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
274,2,format_tone|remove_all,1,1,0,0,low_to_high,0
279,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
283,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
290,2,format_tone|remove_all,1,1,0,0,high_to_low,1
297,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
309,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
333,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
335,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
341,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
349,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
355,2,format_tone|remove_all,1,1,0,0,high_to_low,1
356,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
363,2,format_tone|remove_all,1,1,0,0,high_to_low,1
368,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
399,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
400,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
407,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
443,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
450,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
451,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
462,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
468,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
474,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
481,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
485,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
487,2,format_tone|remove_all,1,1,0,0,low_to_high,0
488,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
492,2,format_tone|remove_all,1,1,0,0,high_to_low,1
493,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
496,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
500,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
503,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
504,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
506,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
515,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
525,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
533,2,format_tone|remove_all,1,1,0,0,high_to_low,1
534,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
535,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
559,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
562,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
566,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
570,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
571,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
572,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
591,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
596,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
598,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
612,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
626,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
630,2,format_tone|remove_all,1,1,0,0,low_to_high,0
631,2,format_tone|remove_all,1,1,0,0,low_to_high,0
643,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
646,2,format_tone|remove_all,1,1,0,0,high_to_low,1
650,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
656,2,format_tone|remove_all,1,1,0,0,low_to_high,0
668,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
685,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
705,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
708,2,format_tone|remove_all,1,1,0,0,low_to_high,0
713,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
717,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
718,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
731,2,format_tone|remove_all,1,1,0,0,low_to_high,0
737,2,format_tone|remove_all,1,1,0,0,low_to_high,0
743,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
749,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
751,2,format_tone|remove_all,1,1,0,0,high_to_low,1
753,2,format_tone|remove_all,1,1,0,0,low_to_high,0
771,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
779,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
783,2,format_tone|remove_all,1,1,0,0,low_to_high,0
784,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
788,2,format_tone|remove_all,1,1,0,0,high_to_low,1
791,2,format_tone|remove_all,1,1,0,0,low_to_high,0
795,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
797,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
801,2,format_tone|remove_all,1,1,0,0,high_to_low,1
804,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
807,2,format_tone|remove_all,1,1,0,0,high_to_low,1
810,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
823,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
825,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
842,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
850,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
853,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
854,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
860,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
877,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
899,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
904,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
905,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
909,2,format_tone|remove_all,1,1,0,0,low_to_high,0
911,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
913,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
921,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
924,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
925,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
936,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
943,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
955,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
956,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
974,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
976,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
984,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
985,2,format_tone|remove_all,1,1,0,0,low_to_high,0
992,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
998,2,format_tone|remove_all,1,1,0,0,low_to_high,0
999,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1003,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
1009,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1016,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1019,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
1024,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1025,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1028,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1030,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1032,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1035,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1064,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
1068,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1076,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1083,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1095,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
1101,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1103,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1106,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1109,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1124,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1131,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1136,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1143,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
1149,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1150,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1158,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1164,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1167,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1169,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1171,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1175,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1177,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1185,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1186,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1188,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1197,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1212,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1217,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1219,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1221,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1229,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1230,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1235,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
1236,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1271,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1272,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1273,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1281,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1304,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1307,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1308,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1323,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1326,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1334,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1338,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1339,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1366,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1371,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1379,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1380,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1387,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1393,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1418,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
1421,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1422,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1435,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1437,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1458,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1460,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1462,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1463,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1481,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1485,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1492,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1493,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
1502,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1519,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1521,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1524,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1532,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1535,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1538,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1544,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1557,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1558,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1561,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1563,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1575,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1577,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1583,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1584,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1586,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1598,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1611,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1618,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1623,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1627,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1634,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1661,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1677,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1705,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1707,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1715,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1718,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1729,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
1734,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1735,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1746,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1756,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1759,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1772,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1773,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1778,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1780,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1789,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1797,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1812,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1814,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1827,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1830,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1835,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1836,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1849,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1856,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1870,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1872,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1885,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1887,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1897,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1914,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1916,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1923,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1930,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1936,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1938,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1950,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1951,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1955,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1961,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1978,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1981,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1983,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1987,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2010,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
2017,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2018,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2028,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2029,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2038,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2053,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
2056,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2063,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
2079,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2083,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
2084,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
2092,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2094,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2108,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2111,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2115,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2116,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
2146,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2151,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2156,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2170,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2172,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2180,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2181,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2193,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
2200,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2217,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2247,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2261,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2266,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2274,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
2275,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2285,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2287,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2300,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2301,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2303,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2304,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2318,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
2322,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2325,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2334,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2344,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2350,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2351,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2359,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2365,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2368,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2370,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2371,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2374,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2402,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2403,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2408,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
2423,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
2427,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2431,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2456,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2458,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2465,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2471,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
2474,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2478,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2479,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2488,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2491,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2492,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2495,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2507,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2508,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2523,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2536,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
