sample_id,n_arms,arms,in_ra_ft,in_paper_ge2,in_paper_ge3,in_all_ge3,direction,interesting
448,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
450,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
454,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
456,3,format_tone|content_format|ct_new,0,1,0,1,high_to_low,1
464,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
467,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
473,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
474,1,format_tone,0,0,0,0,low_to_high,0
482,1,remove_all,0,0,0,0,low_to_high,0
487,1,remove_all,0,0,0,0,high_to_low,1
488,2,content_format|ct_new,0,0,0,0,high_to_low,1
494,3,content_format|remove_all|ct_old,0,1,0,1,low_to_high,0
503,1,content_format,0,0,0,0,high_to_low,1
504,1,remove_all,0,0,0,0,low_to_high,0
505,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
506,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
510,2,ct_old|ct_new,0,0,0,0,low_to_high,0
512,3,format_tone|content_format|ct_old,0,1,0,1,high_to_low,1
513,2,content_format|remove_all,0,1,0,0,high_to_low,1
514,1,format_tone,0,0,0,0,high_to_low,1
516,2,format_tone|remove_all,1,1,0,0,high_to_low,1
521,2,remove_all|ct_new,0,0,0,0,high_to_low,1
526,1,remove_all,0,0,0,0,low_to_high,0
530,2,remove_all|ct_old,0,0,0,0,high_to_low,1
532,1,format_tone,0,0,0,0,high_to_low,1
534,3,content_format|ct_old|ct_new,0,0,0,1,low_to_high,0
540,2,format_tone|ct_new,0,0,0,0,low_to_high,0
542,1,format_tone,0,0,0,0,low_to_high,0
546,2,content_format|remove_all,0,1,0,0,high_to_low,1
552,1,format_tone,0,0,0,0,high_to_low,1
556,1,format_tone,0,0,0,0,high_to_low,1
557,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
566,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
573,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
581,1,remove_all,0,0,0,0,high_to_low,1
589,2,remove_all|ct_new,0,0,0,0,high_to_low,1
594,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
595,1,format_tone,0,0,0,0,high_to_low,1
600,1,ct_old,0,0,0,0,low_to_high,0
603,1,ct_new,0,0,0,0,low_to_high,0
606,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
607,1,content_format,0,0,0,0,high_to_low,1
609,2,format_tone|ct_new,0,0,0,0,low_to_high,0
614,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
619,1,remove_all,0,0,0,0,low_to_high,0
621,1,ct_old,0,0,0,0,low_to_high,0
624,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
636,1,format_tone,0,0,0,0,high_to_low,1
639,1,ct_old,0,0,0,0,low_to_high,0
642,1,format_tone,0,0,0,0,low_to_high,0
644,2,format_tone|ct_old,0,0,0,0,high_to_low,1
647,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
650,1,content_format,0,0,0,0,low_to_high,0
653,1,remove_all,0,0,0,0,high_to_low,1
658,2,remove_all|ct_new,0,0,0,0,low_to_high,0
660,2,ct_old|ct_new,0,0,0,0,low_to_high,0
661,1,ct_new,0,0,0,0,low_to_high,0
664,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
666,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
668,1,format_tone,0,0,0,0,low_to_high,0
675,1,remove_all,0,0,0,0,high_to_low,1
691,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
695,1,ct_old,0,0,0,0,low_to_high,0
699,1,ct_old,0,0,0,0,low_to_high,0
702,1,format_tone,0,0,0,0,high_to_low,1
704,2,format_tone|remove_all,1,1,0,0,low_to_high,0
706,1,remove_all,0,0,0,0,low_to_high,0
707,1,remove_all,0,0,0,0,low_to_high,0
708,2,format_tone|remove_all,1,1,0,0,low_to_high,0
710,1,content_format,0,0,0,0,high_to_low,1
715,1,ct_old,0,0,0,0,low_to_high,0
717,2,format_tone|ct_new,0,0,0,0,high_to_low,1
721,1,content_format,0,0,0,0,high_to_low,1
723,1,format_tone,0,0,0,0,low_to_high,0
726,2,format_tone|content_format,0,1,0,0,high_to_low,1
731,1,remove_all,0,0,0,0,low_to_high,0
732,1,content_format,0,0,0,0,low_to_high,0
733,2,content_format|ct_new,0,0,0,0,high_to_low,1
734,2,format_tone|ct_old,0,0,0,0,low_to_high,0
739,1,remove_all,0,0,0,0,high_to_low,1
741,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
747,1,ct_new,0,0,0,0,low_to_high,0
749,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
751,1,remove_all,0,0,0,0,high_to_low,1
754,1,remove_all,0,0,0,0,low_to_high,0
756,2,ct_old|ct_new,0,0,0,0,low_to_high,0
758,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
759,1,content_format,0,0,0,0,low_to_high,0
768,3,remove_all|ct_old|ct_new,0,0,0,1,low_to_high,0
770,1,content_format,0,0,0,0,low_to_high,0
776,1,remove_all,0,0,0,0,high_to_low,1
784,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
786,2,format_tone|remove_all,1,1,0,0,high_to_low,1
789,1,remove_all,0,0,0,0,high_to_low,1
792,2,content_format|ct_old,0,0,0,0,high_to_low,1
795,1,content_format,0,0,0,0,low_to_high,0
801,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
804,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
807,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
809,1,ct_new,0,0,0,0,high_to_low,1
810,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
811,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
818,1,format_tone,0,0,0,0,low_to_high,0
820,1,content_format,0,0,0,0,high_to_low,1
821,1,remove_all,0,0,0,0,high_to_low,1
825,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
830,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
832,2,ct_old|ct_new,0,0,0,0,low_to_high,0
836,2,format_tone|ct_new,0,0,0,0,high_to_low,1
842,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
846,1,remove_all,0,0,0,0,high_to_low,1
850,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
852,1,remove_all,0,0,0,0,high_to_low,1
856,1,remove_all,0,0,0,0,high_to_low,1
857,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
859,3,remove_all|ct_old|ct_new,0,0,0,1,high_to_low,1
861,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
862,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
863,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
877,3,format_tone|content_format|ct_new,0,1,0,1,low_to_high,0
883,1,remove_all,0,0,0,0,low_to_high,0
888,1,content_format,0,0,0,0,low_to_high,0
891,1,remove_all,0,0,0,0,low_to_high,0
893,2,format_tone|remove_all,1,1,0,0,low_to_high,0
898,1,content_format,0,0,0,0,low_to_high,0
899,2,format_tone|ct_new,0,0,0,0,low_to_high,0
900,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
902,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
905,2,format_tone|remove_all,1,1,0,0,high_to_low,1
907,1,format_tone,0,0,0,0,low_to_high,0
917,3,content_format|remove_all|ct_new,0,1,0,1,high_to_low,1
922,1,remove_all,0,0,0,0,low_to_high,0
923,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
936,2,content_format|ct_new,0,0,0,0,low_to_high,0
937,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
939,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
945,2,content_format|remove_all,0,1,0,0,high_to_low,1
953,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
958,1,content_format,0,0,0,0,low_to_high,0
965,1,format_tone,0,0,0,0,low_to_high,0
969,2,content_format|remove_all,0,1,0,0,high_to_low,1
973,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
974,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
976,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
978,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
979,1,ct_new,0,0,0,0,low_to_high,0
982,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
983,3,format_tone|content_format|ct_new,0,1,0,1,high_to_low,1
986,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
990,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
991,2,format_tone|ct_new,0,0,0,0,high_to_low,1
992,1,remove_all,0,0,0,0,low_to_high,0
996,3,content_format|remove_all|ct_new,0,1,0,1,low_to_high,0
997,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1002,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,high_to_low,1
1003,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1012,1,remove_all,0,0,0,0,low_to_high,0
1021,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1023,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1024,2,content_format|ct_old,0,0,0,0,high_to_low,1
1025,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1028,3,format_tone|content_format|ct_old,0,1,0,1,high_to_low,1
1031,1,remove_all,0,0,0,0,high_to_low,1
1032,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1033,3,content_format|remove_all|ct_new,0,1,0,1,high_to_low,1
1044,1,content_format,0,0,0,0,high_to_low,1
1047,3,content_format|remove_all|ct_old,0,1,0,1,high_to_low,1
1049,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1051,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1056,1,format_tone,0,0,0,0,high_to_low,1
1059,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1063,1,content_format,0,0,0,0,high_to_low,1
1068,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1072,1,ct_new,0,0,0,0,high_to_low,1
1073,1,ct_new,0,0,0,0,low_to_high,0
1075,2,ct_old|ct_new,0,0,0,0,high_to_low,1
1084,1,remove_all,0,0,0,0,low_to_high,0
1086,2,content_format|remove_all,0,1,0,0,high_to_low,1
1087,2,content_format|remove_all,0,1,0,0,high_to_low,1
1095,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1098,1,format_tone,0,0,0,0,high_to_low,1
1099,2,ct_old|ct_new,0,0,0,0,low_to_high,0
1107,1,ct_new,0,0,0,0,low_to_high,0
1109,2,format_tone|content_format,0,1,0,0,high_to_low,1
1111,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1113,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
1117,1,remove_all,0,0,0,0,high_to_low,1
1123,1,remove_all,0,0,0,0,high_to_low,1
1140,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1142,1,remove_all,0,0,0,0,low_to_high,0
1150,3,content_format|ct_old|ct_new,0,0,0,1,low_to_high,0
1155,1,content_format,0,0,0,0,high_to_low,1
1164,2,ct_old|ct_new,0,0,0,0,low_to_high,0
1170,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1171,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1174,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,low_to_high,0
1184,1,content_format,0,0,0,0,high_to_low,1
1188,1,content_format,0,0,0,0,low_to_high,0
1189,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1191,1,format_tone,0,0,0,0,low_to_high,0
1194,3,format_tone|ct_old|ct_new,0,0,0,1,low_to_high,0
1196,1,format_tone,0,0,0,0,high_to_low,1
1197,1,ct_new,0,0,0,0,high_to_low,1
1203,1,ct_new,0,0,0,0,low_to_high,0
1210,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1212,1,remove_all,0,0,0,0,low_to_high,0
1213,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1214,1,ct_new,0,0,0,0,low_to_high,0
1216,3,format_tone|content_format|ct_old,0,1,0,1,high_to_low,1
1223,1,format_tone,0,0,0,0,low_to_high,0
1224,1,content_format,0,0,0,0,low_to_high,0
1225,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
1227,1,format_tone,0,0,0,0,low_to_high,0
1230,2,remove_all|ct_new,0,0,0,0,high_to_low,1
1231,1,content_format,0,0,0,0,high_to_low,1
1240,1,ct_old,0,0,0,0,low_to_high,0
1244,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1245,1,content_format,0,0,0,0,low_to_high,0
1249,2,format_tone|ct_new,0,0,0,0,low_to_high,0
1251,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1259,2,format_tone|content_format,0,1,0,0,high_to_low,1
1261,1,ct_new,0,0,0,0,high_to_low,1
1268,1,remove_all,0,0,0,0,low_to_high,0
1272,2,content_format|ct_new,0,0,0,0,low_to_high,0
1278,1,remove_all,0,0,0,0,low_to_high,0
1280,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
1283,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1284,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1288,1,format_tone,0,0,0,0,high_to_low,1
1297,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1301,1,format_tone,0,0,0,0,low_to_high,0
1307,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1308,2,remove_all|ct_new,0,0,0,0,high_to_low,1
1310,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1312,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1313,1,content_format,0,0,0,0,low_to_high,0
1319,2,format_tone|content_format,0,1,0,0,high_to_low,1
1321,1,content_format,0,0,0,0,low_to_high,0
1322,1,remove_all,0,0,0,0,high_to_low,1
1323,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1326,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1328,1,ct_new,0,0,0,0,high_to_low,1
1331,2,remove_all|ct_new,0,0,0,0,high_to_low,1
1332,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
1333,3,content_format|ct_old|ct_new,0,0,0,1,low_to_high,0
1338,2,content_format|ct_new,0,0,0,0,low_to_high,0
1339,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1341,1,format_tone,0,0,0,0,low_to_high,0
1342,1,remove_all,0,0,0,0,high_to_low,1
1349,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1366,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,high_to_low,1
1370,2,content_format|ct_old,0,0,0,0,high_to_low,1
1383,2,content_format|remove_all,0,1,0,0,low_to_high,0
1387,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1389,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1390,1,ct_old,0,0,0,0,low_to_high,0
1401,1,content_format,0,0,0,0,high_to_low,1
1407,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1410,1,content_format,0,0,0,0,low_to_high,0
1412,1,remove_all,0,0,0,0,low_to_high,0
1413,2,remove_all|ct_new,0,0,0,0,high_to_low,1
1425,1,ct_new,0,0,0,0,high_to_low,1
1428,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1429,1,remove_all,0,0,0,0,high_to_low,1
1432,1,content_format,0,0,0,0,low_to_high,0
1435,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1436,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
1437,1,ct_old,0,0,0,0,high_to_low,1
1438,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1440,1,remove_all,0,0,0,0,high_to_low,1
1444,1,format_tone,0,0,0,0,high_to_low,1
1446,1,format_tone,0,0,0,0,low_to_high,0
1458,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1460,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
1462,2,content_format|remove_all,0,1,0,0,low_to_high,0
1464,1,content_format,0,0,0,0,high_to_low,1
1465,1,ct_new,0,0,0,0,high_to_low,1
1467,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1471,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1474,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1477,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1479,2,format_tone|content_format,0,1,0,0,low_to_high,0
1483,3,content_format|remove_all|ct_new,0,1,0,1,low_to_high,0
1484,3,format_tone|ct_old|ct_new,0,0,0,1,low_to_high,0
1490,1,remove_all,0,0,0,0,low_to_high,0
1491,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1492,2,ct_old|ct_new,0,0,0,0,low_to_high,0
1499,1,format_tone,0,0,0,0,low_to_high,0
1502,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1505,1,content_format,0,0,0,0,high_to_low,1
1514,2,format_tone|content_format,0,1,0,0,high_to_low,1
1518,1,format_tone,0,0,0,0,low_to_high,0
1519,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,low_to_high,0
1520,2,format_tone|ct_new,0,0,0,0,low_to_high,0
1524,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1526,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1542,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1548,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
1556,1,content_format,0,0,0,0,low_to_high,0
1557,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
1559,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1563,1,remove_all,0,0,0,0,high_to_low,1
1574,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1576,1,remove_all,0,0,0,0,low_to_high,0
1580,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1583,1,ct_old,0,0,0,0,low_to_high,0
1584,3,content_format|remove_all|ct_old,0,1,0,1,high_to_low,1
1589,1,ct_old,0,0,0,0,high_to_low,1
1591,1,remove_all,0,0,0,0,high_to_low,1
1592,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1596,1,content_format,0,0,0,0,high_to_low,1
1597,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1600,2,content_format|remove_all,0,1,0,0,low_to_high,0
